,Ps.0,Ent.1,Ps.2,Ecoli.3,Ent.4,Ent.5,St.6,Ecoli.7,Pm.8,KECS.9,Ecoli.10,Ent.11,Ecoli.12,Ecoli.13,Ent.14,MM,St.16,Ecoli.17,Pm.18,Ecoli.19,Ps.20,Ecoli.21,Ecoli.22,Ecoli.23,Ecoli.24,Ecoli.25,Pm.26,Ps.27,Ent.28,Pm.29,Pm.30,Ecoli.31,Ecoli.32,St.33,Ent.34,Ent.35,Ent.36,Ecoli.37,Ps.38,Ent.39,St.40,Pm.41,Ps.42,Ent.43,Ent.44,Ps.45,KECS.46,Ent.47,KECS.48,Ent.49,Ent.50,Ecoli.51,St.52,St.53,Pm.54,Ent.55,Ent.56,Ecoli.57,St.58,Ps.59,Ecoli.60,Ecoli.61,Pm.62,KECS,KECS,Ecoli.65,KECS
Ent,0.236728395062,0.502534395366,0.251345362456,0.328850033625,0.509206798867,0.501420454545,0.540650406504,0.324037184595,0.458219800182,0.27807646356,0.330467675378,0.475059382423,0.291776315789,0.281180577594,0.500346981263,0.39188605956,0.495873452545,0.346931894808,0.335365853659,0.250079846694,0.249851101846,0.350931677019,0.32053025153,0.323277339733,0.320243531202,0.307613868117,0.38740617181,0.255176807901,0.498197548666,0.41610738255,0.390871369295,0.322372881356,0.31701926113,0.504697986577,0.542291950887,0.490168539326,0.518436578171,0.308408109006,0.242405645904,0.514059120404,0.498575498575,0.412288512912,0.279473177,0.253855644664,1,0.258812010444,0.293975174084,0.50937950938,0.251330905015,0.490708878183,0.513261648746,0.318606901,0.504504504505,0.529455081001,0.347325102881,0.350931677019,0.53534401508,0.321901528014,0.508021390374,0.251523901187,0.28356336261,0.265312701483,0.388888888889,0.336142953473,0.299708076549,0.269409038239,0.351470588235
Ps,0.50462962963,0.559739319334,0.555238999683,0.548419636853,0.585694050992,0.587357954545,0.540650406504,0.53984063745,0.554495912807,0.56421744325,0.564305364512,0.529691211401,0.544078947368,0.571564582672,0.548230395559,0.551575312905,0.564649243466,0.540458530007,0.532113821138,0.559565633983,0.497617629541,0.546583850932,0.550305914344,0.557422008913,0.555555555556,0.562202583277,0.535863219349,0.50939789742,0.578947368421,0.530201342282,0.543153526971,0.528474576271,0.544363751184,0.56711409396,0.587312414734,0.55547752809,0.553097345133,0.544034562978,0.533292420988,0.555875991348,0.580484330484,0.53250222618,0.546097012528,0.563849475632,0.567644953472,1,0.559188616409,0.58152958153,0.551695152704,0.556090846524,0.587096774194,0.554337310545,0.559309309309,0.568483063328,0.568724279835,0.546583850932,0.577756833176,0.542614601019,0.561497326203,0.552133461662,0.550815558344,0.557704706641,0.537467700258,0.551247471342,0.557249432371,0.556488991889,0.535661764706
KECS,0.537654320988,0.693700217234,0.55017410573,0.690988567586,0.682719546742,0.708096590909,0.733062330623,0.68791500664,0.686648501362,0.663082437276,0.679160935351,0.684679334917,0.686842105263,0.6626467788,0.672449687717,0.6845058265,0.704264099037,0.692178017532,0.680894308943,0.640689875439,0.545562835021,0.685990338164,0.681169272604,0.693177922523,0.698630136986,0.687967369137,0.678065054212,0.551130933418,0.679163662581,0.674496644295,0.686721991701,0.680677966102,0.680770445216,0.704697986577,0.69031377899,0.676264044944,0.691740412979,0.692921236291,0.550475606014,0.690699351118,0.681623931624,0.678094390027,0.563764857051,0.657001850709,0.695060844667,0.602806788512,1,0.706349206349,0.601849257495,0.685478320716,0.683154121864,0.696871976782,0.713213213213,0.713549337261,0.691358024691,0.685990338164,0.727615457116,0.689983022071,0.706550802139,0.575553416747,0.692597239649,0.65441650548,0.701119724376,0.689143627782,0.6986701265,0.657589803013,0.687867647059
Ent,0.237037037037,0.510499637944,0.248496359607,0.324142568931,0.562322946176,0.53125,0.569105691057,0.310424966799,0.44050862852,0.285543608124,0.332187070151,0.472090261283,0.304276315789,0.28594097112,0.52185981957,0.411739318084,0.583218707015,0.33749157114,0.331300813008,0.244650271479,0.236748064324,0.336783988958,0.319170632223,0.304765169695,0.319939117199,0.305574439157,0.376563803169,0.274928321121,0.581831290555,0.345637583893,0.378423236515,0.328474576271,0.308178086517,0.51610738255,0.536834924966,0.516853932584,0.631268436578,0.304752409438,0.24700828475,0.555155010815,0.555555555556,0.394924309884,0.275939608095,0.254780999383,0.505368647101,0.263054830287,0.296397214653,1,0.246567666013,0.48313833448,0.592114695341,0.312802321832,0.600600600601,0.575110456554,0.346502057613,0.336783988958,0.562676720075,0.326994906621,0.542780748663,0.271735643247,0.286386449184,0.264023210832,0.369078380706,0.343897505057,0.284463185209,0.278968713789,0.334558823529
KECS,0.59012345679,0.654598117306,0.599873377651,0.65938130464,0.628895184136,0.624289772727,0.579945799458,0.648738379814,0.648047229791,0.650836320191,0.650618982118,0.655581947743,0.647368421053,0.635353855919,0.639833448994,0.643504531722,0.634800550206,0.646662171274,0.646341463415,0.655701053976,0.567004169148,0.64182194617,0.647858599592,0.658896126157,0.644748858447,0.646498980286,0.648040033361,0.597961134119,0.622206200433,0.664429530201,0.652697095436,0.652881355932,0.651405115251,0.660402684564,0.6241473397,0.624297752809,0.643805309735,0.651046859422,0.608775698067,0.618601297765,0.635327635328,0.627782724844,0.614198522326,0.641887723627,0.642090193271,0.642624020888,0.650317892825,0.634920634921,1,0.635925671025,0.63082437276,0.649790390197,0.648648648649,0.625184094256,0.656378600823,0.64182194617,0.621112158341,0.655008488964,0.648395721925,0.630734680783,0.648368883312,0.642166344294,0.649440137812,0.640256237357,0.641907233214,0.648609501738,0.651470588235
Ent,0.247839506173,0.492396813903,0.258942703387,0.330867518494,0.544617563739,0.487215909091,0.513550135501,0.336321381142,0.47229791099,0.27807646356,0.346629986245,0.45486935867,0.3125,0.273881307521,0.514226231783,0.424255502805,0.510316368638,0.351652056642,0.368699186992,0.253273714468,0.254615842764,0.36231884058,0.331067301156,0.343503599589,0.331506849315,0.326648538409,0.409924937448,0.255813953488,0.521989906273,0.392617449664,0.398755186722,0.322033898305,0.329649510578,0.469127516779,0.519781718963,0.516151685393,0.537610619469,0.330342306414,0.241791960724,0.51117519827,0.490028490028,0.438557435441,0.268872470286,0.283775447255,0.510379384395,0.263707571802,0.301544050863,0.506493506494,0.258896049314,1,0.530465949821,0.317316994518,0.524774774775,0.50736377025,0.356378600823,0.36231884058,0.521206409048,0.344312393888,0.496657754011,0.266281681104,0.289836888331,0.26724693746,0.416881998277,0.358732299393,0.304573467402,0.294322132097,0.354044117647
Ent,0.242901234568,0.508327299059,0.264007597341,0.324142568931,0.577195467422,0.555397727273,0.60027100271,0.310756972112,0.445049954587,0.281063321386,0.339408528198,0.459619952494,0.301973684211,0.279593779752,0.52185981957,0.429434613725,0.57909215956,0.337154416723,0.335772357724,0.256786969019,0.257593805837,0.348516218081,0.326988443236,0.302365443949,0.322374429224,0.308633582597,0.389908256881,0.273335457152,0.612833453497,0.36744966443,0.389626556017,0.32406779661,0.315756236186,0.528187919463,0.530695770805,0.530196629213,0.600294985251,0.308075772682,0.243633016263,0.548666186013,0.567663817664,0.420747996438,0.283649212978,0.260333127699,0.512526843236,0.267297650131,0.288525582804,0.59595959596,0.246567666013,0.509291121817,1,0.31892937762,0.578828828829,0.569955817378,0.344444444444,0.348516218081,0.573044297832,0.334125636672,0.524732620321,0.271735643247,0.287327478043,0.265635074146,0.372954349699,0.338165879973,0.30100551411,0.282155272306,0.340441176471
Ecoli,0.503086419753,0.692976104272,0.512187401076,0.724949562878,0.684135977337,0.711647727273,0.731707317073,0.716467463479,0.687102633969,0.612903225806,0.731774415406,0.714370546318,0.704934210526,0.62139003491,0.699514226232,0.706517047907,0.697386519945,0.727579231288,0.715447154472,0.610348131587,0.50446694461,0.722222222222,0.722297756628,0.708261912924,0.686453576865,0.729095853161,0.709341117598,0.52914941064,0.715933669791,0.677852348993,0.719087136929,0.727796610169,0.686454057468,0.712751677852,0.695088676671,0.683286516854,0.716076696165,0.697241608508,0.515495550782,0.671953857246,0.709401709402,0.69946571683,0.523610664953,0.603639728563,0.707229778096,0.561031331593,0.65425370875,0.699855699856,0.564583917064,0.677219545767,0.708960573477,1,0.698198198198,0.70765832106,0.727160493827,0.722222222222,0.705937794533,0.723259762309,0.68449197861,0.547321142124,0.672208281054,0.617988394584,0.709732988803,0.717464598786,0.660720077846,0.619640787949,0.723897058824
St,0.229320987654,0.488052136133,0.238683127572,0.297242770679,0.531869688385,0.533380681818,0.608401084011,0.299136786189,0.421435059037,0.261947431302,0.31568088033,0.45486935867,0.273026315789,0.252618216439,0.461485079806,0.406991799741,0.575653370014,0.311530681052,0.306097560976,0.228361545832,0.237343656939,0.321256038647,0.316111488783,0.297223174494,0.320852359209,0.285520054385,0.366138448707,0.258043963046,0.53568853641,0.332214765101,0.363900414938,0.29593220339,0.291758762236,0.518120805369,0.508867667121,0.522471910112,0.58185840708,0.291791292788,0.240257747775,0.53568853641,0.527065527066,0.384683882458,0.266945069065,0.243676742751,0.481030780243,0.243146214099,0.28761731759,0.577200577201,0.24208461754,0.481073640743,0.552688172043,0.299903257014,1,0.611192930781,0.3329218107,0.321256038647,0.591894439208,0.316808149406,0.541443850267,0.257298684633,0.262547051443,0.25112830432,0.357881136951,0.343560350641,0.28511190399,0.276361529548,0.330514705882
St,0.236111111111,0.495293265749,0.24438113327,0.310692669805,0.538243626062,0.541193181818,0.673441734417,0.305444887118,0.434150772025,0.274193548387,0.321870701513,0.452494061758,0.292434210526,0.25642653126,0.502428868841,0.405697022011,0.58803301238,0.32097100472,0.329674796748,0.244650271479,0.249255509232,0.33988957902,0.32053025153,0.312649982859,0.314155251142,0.309993201903,0.365721434529,0.26250398216,0.541456380678,0.362416107383,0.378008298755,0.309491525424,0.293969055889,0.545637583893,0.506821282401,0.490168539326,0.56784660767,0.300432037222,0.247621969929,0.540014419611,0.56339031339,0.389581478183,0.275939608095,0.245835903763,0.514674302076,0.251958224543,0.293369663942,0.563492063492,0.237881759597,0.474191328286,0.554838709677,0.309900032248,0.623123123123,1,0.343621399177,0.33988957902,0.603204524034,0.322580645161,0.53743315508,0.263073468078,0.278544542033,0.263378465506,0.367355727821,0.339177343223,0.294518326306,0.289397450753,0.345220588235
Pm,0.398765432099,0.603910209993,0.415637860082,0.578345662408,0.612606232295,0.6015625,0.565040650407,0.561088977424,0.596276112625,0.47550776583,0.58803301238,0.5783847981,0.538486842105,0.468422722945,0.557251908397,0.574449719465,0.601788170564,0.584625758597,0.603658536585,0.461194506547,0.401727218582,0.594202898551,0.598232494901,0.562564278368,0.541552511416,0.55574439157,0.605504587156,0.40363172985,0.584715212689,0.622483221477,0.611203319502,0.539661016949,0.524155352068,0.598657718121,0.56207366985,0.59691011236,0.616519174041,0.539714190761,0.396747468549,0.593366979092,0.601851851852,0.577916295637,0.425313202698,0.463602714374,0.604151753758,0.451044386423,0.508628519528,0.607503607504,0.446903894648,0.596008258775,0.6,0.569816188326,0.607357357357,0.614874815906,1,0.594202898551,0.573044297832,0.564346349745,0.593582887701,0.427975617581,0.500627352572,0.456479690522,0.608096468562,0.575185434929,0.513136555303,0.498261877173,0.578676470588
Ent,0.470679012346,0.722664735699,0.481481481481,0.694687289845,0.720254957507,0.735795454545,0.754742547425,0.665338645418,0.712988192552,0.582735961768,0.700481430536,0.701306413302,0.652960526316,0.568390986988,0.719639139486,0.708243418213,0.716643741403,0.704652730951,0.704471544715,0.570744171191,0.484812388326,1,0.696464989803,0.66575248543,0.646879756469,0.679809653297,0.718098415346,0.500477859191,0.722422494593,0.697986577181,0.705809128631,0.678983050847,0.639722134512,0.695973154362,0.703956343793,0.700842696629,0.699852507375,0.657361249585,0.483277078859,0.703677000721,0.700854700855,0.723508459484,0.508191455188,0.568476249229,0.727988546886,0.516971279373,0.601877081441,0.704184704185,0.521154384982,0.722642807983,0.724014336918,0.674943566591,0.698948948949,0.725331369661,0.708641975309,1,0.727615457116,0.705602716469,0.694518716578,0.494064805903,0.609159347553,0.577369439072,0.717915590009,0.683074848281,0.611417450535,0.575898030127,0.7125
Ent,0.195987654321,0.389572773353,0.193099081988,0.244451916611,0.42209631728,0.428267045455,0.550135501355,0.237715803453,0.345140781108,0.218040621266,0.247936726272,0.365795724466,0.237828947368,0.203427483339,0.408743927828,0.321104876996,0.450481430536,0.250842886042,0.271138211382,0.198339188758,0.193567599762,0.266390614217,0.252209381373,0.245114844018,0.244140030441,0.244731475187,0.289407839867,0.205479452055,0.452054794521,0.28355704698,0.285892116183,0.24813559322,0.23839595832,0.413422818792,0.386084583902,0.382724719101,0.451327433628,0.240943835161,0.195765572261,0.428262436914,0.410968660969,0.301869991095,0.216190170254,0.194941394201,0.406585540444,0.200065274151,0.233726914926,0.430735930736,0.18464555898,0.380591878871,0.435842293907,0.241534988713,0.471471471471,0.471281296024,0.250205761317,0.266390614217,1,0.262478777589,0.43114973262,0.205967276227,0.219259723965,0.21308833011,0.286821705426,0.261968981794,0.234511839118,0.219582850521,0.267647058824
Ecoli,0.471296296296,0.692251991311,0.490028490028,0.709818426362,0.696175637394,0.720880681818,0.735772357724,0.683598937583,0.687556766576,0.580346475508,0.701856946355,0.709026128266,0.664473684211,0.592192954618,0.700208188758,0.700906344411,0.698762035763,0.692515171949,0.708536585366,0.580325774513,0.489577129244,0.717046238785,0.700203942896,0.666438121358,0.663926940639,0.68864717879,0.708090075063,0.504937878305,0.700072098053,0.69966442953,0.696680497925,0.707457627119,0.655825702558,0.679865771812,0.68826739427,0.667837078652,0.69395280236,0.655034895314,0.495243939859,0.68709444845,0.703703703704,0.686553873553,0.511082557019,0.567242442936,0.678596993558,0.521540469974,0.615198304572,0.694805194805,0.540487531521,0.697866483138,0.705376344086,0.686875201548,0.70045045045,0.699558173785,0.683950617284,0.717046238785,0.728557964185,1,0.698529411765,0.517484760988,0.622020075282,0.582527401676,0.69939707149,0.689817936615,0.612714888096,0.588064889919,0.709558823529
St,0.267901234568,0.570601013758,0.277936055714,0.339273705447,0.558781869688,0.574573863636,0.594850948509,0.333333333333,0.477747502271,0.295400238949,0.35522696011,0.506532066508,0.323026315789,0.287527768962,0.548924358085,0.440656020716,0.571526822558,0.361766689144,0.367479674797,0.26157777068,0.268314472901,0.358523119393,0.353161114888,0.336304422352,0.348554033486,0.337185588035,0.4011676397,0.290856960816,0.566690699351,0.377516778523,0.404149377593,0.349491525424,0.325544679507,0.610067114094,0.553888130969,0.573735955056,0.580383480826,0.326021934197,0.262657256827,0.578226387888,0.574074074074,0.43321460374,0.28846771603,0.2763726095,0.544022906228,0.274151436031,0.320012110203,0.585858585859,0.271784813673,0.511355815554,0.562724014337,0.330216059336,0.608108108108,0.59204712813,0.365432098765,0.358523119393,0.607917059378,0.354838709677,1,0.288739172281,0.304579673777,0.275950999355,0.39879414298,0.358732299393,0.325008108985,0.292873696408,0.373529411765
Ps,0.520679012346,0.585807385952,0.55175688509,0.541358439812,0.601983002833,0.589488636364,0.59620596206,0.548804780876,0.573569482289,0.548387096774,0.547111416781,0.584916864608,0.530263157895,0.542050142812,0.587092297016,0.556322831247,0.609353507565,0.541469993257,0.563008130081,0.541679974449,0.513103037522,0.531400966184,0.532970768185,0.527596846075,0.532420091324,0.526512576479,0.554211843203,0.57502389296,0.58904109589,0.558724832215,0.536099585062,0.541694915254,0.548784338491,0.610738255034,0.610504774898,0.604634831461,0.6098820059,0.530076437355,0.538508745014,0.595529920692,0.608974358974,0.548085485307,0.574686797302,0.534546576188,0.561202576951,0.561684073107,0.543142597639,0.611111111111,0.550854581115,0.57123193393,0.607168458781,0.550145114479,0.602102102102,0.60382916053,0.548971193416,0.531400966184,0.605089538172,0.547707979626,0.601604278075,1,0.534818067754,0.534816247582,0.552540913006,0.535064059339,0.54038274408,0.528679026651,0.534926470588
Ecoli,0.516975308642,0.649529326575,0.51566951567,0.687289845326,0.648016997167,0.644176136364,0.653116531165,0.680942895086,0.654405086285,0.631123058542,0.672283356259,0.669833729216,0.693421052632,0.631545541098,0.678695350451,0.651704790678,0.636176066025,0.681389076197,0.660569105691,0.629830725008,0.517569982132,0.670117322291,0.673351461591,0.678779568049,0.684627092846,0.681169272604,0.660967472894,0.52341510035,0.653208363374,0.697986577181,0.65601659751,0.693220338983,0.691506157247,0.663087248322,0.646657571623,0.658707865169,0.637168141593,0.68826852775,0.526235041424,0.652487382841,0.638888888889,0.651825467498,0.550273048506,0.627082048118,0.647100930565,0.573107049608,0.668483197094,0.65873015873,0.579153824601,0.635925671025,0.656630824373,0.691067397614,0.628378378378,0.653902798233,0.656790123457,0.670117322291,0.658812441093,0.673344651952,0.649064171123,0.547000320821,1,0.647969052224,0.657622739018,0.674645987862,0.685047032112,0.623696407879,0.672426470588
Ecoli,0.503086419753,0.588703837799,0.502374169041,0.61600537996,0.604815864023,0.6015625,0.688346883469,0.617197875166,0.594913714805,0.630227001195,0.604883081155,0.583729216152,0.615789473684,0.635671215487,0.600971547536,0.584807941303,0.60522696011,0.613958192852,0.607317073171,0.657936761418,0.491959499702,0.61801242236,0.614208021754,0.608844703462,0.615220700152,0.615907545887,0.57964970809,0.501115004779,0.627974044701,0.612416107383,0.597925311203,0.603389830508,0.623618566467,0.570469798658,0.598908594816,0.577247191011,0.605457227139,0.617813226986,0.516416078552,0.564527757751,0.57264957265,0.596170970614,0.52393189849,0.611659469463,0.589119541875,0.564621409922,0.614592794429,0.590909090909,0.558139534884,0.570543702684,0.590681003584,0.618187681393,0.584834834835,0.601620029455,0.582716049383,0.61801242236,0.622997172479,0.613582342954,0.572192513369,0.532242540905,0.630489335006,1,0.590439276486,0.615981119353,0.624716185534,0.607473928158,0.612867647059
Pm,0.371913580247,0.64735698769,0.383349161127,0.549092131809,0.648016997167,0.623579545455,0.60298102981,0.528552456839,0.658492279746,0.454898446834,0.559834938102,0.628266033254,0.511513157895,0.442399238337,0.634975711312,0.648683642641,0.643741403026,0.559002022927,0.580081300813,0.43149153625,0.374925550923,0.575224292616,0.56288239293,0.55056564964,0.521461187215,0.529911624745,0.637614678899,0.39216310927,0.640230713771,0.615771812081,0.589211618257,0.550169491525,0.514682664983,0.626845637584,0.613915416098,0.651685393258,0.632005899705,0.504818876703,0.379257440933,0.620043258832,0.606837606838,0.654496883348,0.399293286219,0.443553362122,0.646385110952,0.407310704961,0.492885255828,0.618326118326,0.422527318577,0.666207845836,0.620788530466,0.531441470493,0.623873873874,0.628129602356,0.581069958848,0.575224292616,0.627709707823,0.551443123939,0.618983957219,0.411613731152,0.478983688833,0.441972920696,1,0.551921780175,0.486539085307,0.460023174971,0.580882352941
KECS,0.48024691358,0.719768283852,0.481481481481,0.686953597848,0.71671388102,0.718039772727,0.705962059621,0.685258964143,0.702089009991,0.584229390681,0.690508940853,0.697743467933,0.665131578947,0.582037448429,0.705759888966,0.693137678032,0.740027510316,0.687457855698,0.675609756098,0.564037048866,0.493150684932,0.699102829538,0.69374575119,0.680836475831,0.673668188737,0.698164513936,0.710175145955,0.516725071679,0.718096611391,0.674496644295,0.720746887967,0.686101694915,0.657720239975,0.722818791946,0.727830832196,0.733146067416,0.736725663717,0.672648720505,0.494937097269,0.735400144196,0.717236467236,0.69946571683,0.512367491166,0.578038247995,0.713672154617,0.53361618799,0.618831365425,0.735930735931,0.532081815635,0.732278045423,0.718996415771,0.686230248307,0.765015015015,0.740795287187,0.702057613169,0.699102829538,0.73232799246,0.694736842105,0.711229946524,0.509143407122,0.627666248432,0.588974854932,0.704995693368,1,0.614012325657,0.599362688297,0.701470588235
KECS,0.503086419753,0.640839971035,0.495093383982,0.656018829859,0.671388101983,0.657670454545,0.688346883469,0.653054448871,0.652134423252,0.617084826762,0.645116918845,0.652019002375,0.652960526316,0.611234528721,0.650242886884,0.660768234786,0.65818431912,0.645650708024,0.667073170732,0.620887895241,0.508636092912,0.650448585231,0.651597552685,0.648611587247,0.656621004566,0.638341264446,0.649708090075,0.516725071679,0.666186012978,0.642617449664,0.648132780083,0.646440677966,0.662140827281,0.663087248322,0.655525238745,0.650983146067,0.652654867257,0.656031904287,0.512733967475,0.649603460707,0.656695156695,0.644701691897,0.535817539351,0.617828500925,0.661417322835,0.560704960836,0.652134423252,0.632756132756,0.554497057999,0.646249139711,0.66523297491,0.656884875847,0.65990990991,0.668630338733,0.651028806584,0.650448585231,0.681432610745,0.64142614601,0.669786096257,0.534488290022,0.662484316186,0.620889748549,0.645994832041,0.638233310856,1,0.61819235226,0.641911764706
Ecoli,0.576851851852,0.70094134685,0.573599240266,0.692669804976,0.695467422096,0.710227272727,0.715447154472,0.683598937583,0.701180744777,0.690561529271,0.682943603851,0.699524940618,0.687171052632,0.674071723262,0.712699514226,0.686232196806,0.715955983494,0.688132164531,0.69837398374,0.671989779623,0.562537224538,0.685990338164,0.692386131883,0.685293109359,0.689497716895,0.683208701564,0.685154295246,0.574705320166,0.696467195386,0.661073825503,0.694190871369,0.686779661017,0.671297758131,0.712751677852,0.660300136426,0.723314606742,0.692477876106,0.686606846128,0.579625652041,0.679884643115,0.717948717949,0.699020480855,0.577256665596,0.686304750154,0.665712240515,0.626958224543,0.687254011505,0.694805194805,0.627346595685,0.69924294563,0.698207885305,0.689777491132,0.716216216216,0.735640648012,0.707818930041,0.685990338164,0.714420358153,0.689303904924,0.675802139037,0.585498877125,0.675345043915,0.676015473888,0.683893195521,0.6975724882,0.692182938696,1,0.679411764706
KECS,0.436728395062,0.661839246923,0.458689458689,0.64122394082,0.659348441926,0.678267045455,0.692411924119,0.628486055777,0.679836512262,0.54091995221,0.660935350757,0.666864608076,0.613157894737,0.539511266265,0.671755725191,0.673284419508,0.676066024759,0.661834120027,0.658536585366,0.530820824018,0.434484812388,0.668737060041,0.647178789939,0.616386698663,0.607305936073,0.625424881033,0.677231025855,0.456833386429,0.686373467916,0.692953020134,0.646058091286,0.64813559322,0.604988948532,0.679194630872,0.672578444748,0.65941011236,0.704277286136,0.62578929877,0.445228597729,0.651766402307,0.675925925926,0.6642920748,0.475425634436,0.52190006169,0.684323550465,0.475522193211,0.566454738117,0.656565656566,0.49649761838,0.662766689608,0.663799283154,0.634956465656,0.674924924925,0.69145802651,0.647736625514,0.668737060041,0.686145146089,0.655348047538,0.679144385027,0.466794995188,0.573713927227,0.537395228885,0.68044788975,0.643290627107,0.566331495297,0.535341830823,1
